M_star,M_gas,gamma,R_c,T_m1,T_a1,q,incl,f_freeze,f_dissoc,f_1-0_12co,f_2-1_12co,f_3-2_12co,f_1-0_13co,f_2-1_13co,f_3-2_13co,f_1-0_c18o,f_2-1_c18o,f_3-2_c18o,f_1-0_c18o_low,f_2-1_c18o_low,f_3-2_c18o_low
0.5,1.00E-02,0,100,200,500,0.45,0,0.032,0.027,2.243,9.93,22.451,0.695,3.855,9.5,0.327,1.865,4.572,0.167,1.216,3.004
0.5,1.00E-02,0,100,200,500,0.45,45,0.032,0.027,2.52,10.735,23.776,0.873,4.744,11.497,0.361,2.289,5.768,0.176,1.364,3.55
0.5,1.00E-02,0,100,200,500,0.45,90,0.032,0.027,1.672,6.57,13.978,0.775,3.982,9.327,0.339,2.111,5.305,0.169,1.285,3.355
0.5,1.00E-02,0,100,200,750,0.45,0,0.019,0.029,4.02,19.075,44.97,0.858,5.61,15.415,0.328,2.175,5.928,0.153,1.266,3.447
0.5,1.00E-02,0,100,200,750,0.45,45,0.019,0.029,4.517,20.627,47.811,1.045,6.785,18.468,0.357,2.598,7.296,0.161,1.395,3.992
0.5,1.00E-02,0,100,200,750,0.45,90,0.019,0.029,3.592,15.27,34.1,0.964,6.144,16.532,0.338,2.46,6.959,0.155,1.336,3.861
0.5,1.00E-02,0,100,200,1000,0.45,0,0.015,0.029,5.927,29.411,70.889,0.938,6.872,20.431,0.314,2.303,6.729,0.138,1.242,3.628
0.5,1.00E-02,0,100,200,1000,0.45,45,0.015,0.029,6.813,33.291,79.737,1.115,8.213,24.402,0.335,2.676,8.088,0.144,1.343,4.099
0.5,1.00E-02,0,100,200,1000,0.45,90,0.015,0.029,6.413,30.17,70.312,1.048,7.762,23.262,0.319,2.566,7.868,0.139,1.293,4.005
0.5,1.00E-02,0,100,200,1500,0.45,0,0.007,0.029,9.461,51.009,127.417,0.97,8.101,26.775,0.272,2.296,7.274,0.11,1.116,3.574
0.5,1.00E-02,0,100,200,1500,0.45,45,0.007,0.029,11.694,66.429,169.688,1.107,9.483,31.812,0.284,2.548,8.39,0.114,1.173,3.879
0.5,1.00E-02,0,100,200,1500,0.45,90,0.007,0.029,12.764,73.186,183.282,1.06,9.351,32.221,0.272,2.47,8.32,0.111,1.136,3.819
0.5,1.00E-02,0,200,200,500,0.45,0,0.294,0.089,3.768,16.724,37.206,1.004,5.674,13.747,0.347,2.407,5.881,0.144,1.267,3.295
0.5,1.00E-02,0,200,200,500,0.45,45,0.294,0.089,4.236,17.92,39.02,1.205,6.965,16.68,0.37,2.732,6.95,0.154,1.357,3.605
0.5,1.00E-02,0,200,200,500,0.45,90,0.294,0.089,2.384,9.297,19.521,1.037,5.479,12.64,0.353,2.522,6.384,0.15,1.301,3.457
0.5,1.00E-02,0,200,200,750,0.45,0,0.193,0.09,7.365,34.957,81.56,1.305,8.775,24.016,0.365,2.954,8.108,0.143,1.392,4.02
0.5,1.00E-02,0,200,200,750,0.45,45,0.193,0.09,8.162,37.353,85.697,1.53,10.648,28.951,0.386,3.289,9.408,0.151,1.478,4.352
0.5,1.00E-02,0,200,200,750,0.45,90,0.193,0.09,6.014,25.336,55.963,1.384,9.371,25.367,0.373,3.124,8.998,0.148,1.437,4.257
0.5,1.00E-02,0,200,200,1000,0.45,0,0.146,0.089,10.992,55.592,133.914,1.421,10.689,31.93,0.347,3.116,9.282,0.131,1.368,4.263
0.5,1.00E-02,0,200,200,1000,0.45,45,0.146,0.089,12.688,62.899,149.85,1.629,12.851,38.459,0.365,3.405,10.55,0.137,1.441,4.559
0.5,1.00E-02,0,200,200,1000,0.45,90,0.146,0.089,11.696,54.592,125.844,1.511,12.008,36.726,0.354,3.28,10.3,0.136,1.41,4.498
0.5,1.00E-02,0,200,200,1500,0.45,0,0.087,0.092,17.341,98.453,247.44,1.408,12.221,40.816,0.289,2.959,9.789,0.104,1.191,4.083
0.5,1.00E-02,0,200,200,1500,0.45,45,0.087,0.092,21.517,125.74,320.007,1.548,14.276,48.537,0.301,3.137,10.703,0.109,1.239,4.281
0.5,1.00E-02,0,200,200,1500,0.45,90,0.087,0.092,23.267,132.419,325.501,1.474,13.928,49.04,0.294,3.065,10.641,0.108,1.221,4.255
1,1.00E-04,0,30,200,500,0.45,0,0,0.135,0.159,0.765,1.814,0.027,0.218,0.583,0.004,0.052,0.178,0.001,0.019,0.069
1,1.00E-04,0,30,200,500,0.45,45,0,0.135,0.17,0.796,1.862,0.027,0.232,0.644,0.004,0.051,0.176,0.001,0.018,0.067
1,1.00E-04,0,30,200,500,0.45,90,0,0.135,0.106,0.429,0.937,0.024,0.19,0.513,0.004,0.047,0.158,0.001,0.018,0.063
1,1.00E-04,0,30,200,750,0.45,0,0,0.169,0.205,1.157,3.009,0.025,0.22,0.63,0.004,0.046,0.165,0.001,0.017,0.061
1,1.00E-04,0,30,200,750,0.45,45,0,0.169,0.222,1.202,3.044,0.025,0.23,0.689,0.004,0.045,0.163,0.001,0.016,0.06
1,1.00E-04,0,30,200,750,0.45,90,0,0.169,0.153,0.689,1.56,0.022,0.198,0.583,0.004,0.043,0.15,0.001,0.016,0.057
1,1.00E-04,0,30,200,1000,0.45,0,0,0.164,0.242,1.545,4.323,0.023,0.217,0.654,0.003,0.042,0.153,0.001,0.015,0.056
1,1.00E-04,0,30,200,1000,0.45,45,0,0.164,0.263,1.614,4.38,0.022,0.223,0.701,0.003,0.041,0.151,0.001,0.014,0.054
1,1.00E-04,0,30,200,1000,0.45,90,0,0.164,0.198,1.02,2.437,0.021,0.195,0.611,0.003,0.039,0.141,0.001,0.014,0.052
1,1.00E-04,0,30,200,1500,0.45,0,0,0.169,0.277,2.066,6.419,0.019,0.197,0.639,0.003,0.034,0.13,0.001,0.012,0.046
1,1.00E-04,0,30,200,1500,0.45,45,0,0.169,0.297,2.17,6.577,0.018,0.197,0.662,0.003,0.033,0.127,0.001,0.011,0.045
1,1.00E-04,0,30,200,1500,0.45,90,0,0.169,0.246,1.63,4.482,0.017,0.176,0.59,0.002,0.032,0.12,0.001,0.011,0.043
1,1.00E-04,0,60,200,500,0.45,0,0,0.394,0.208,0.945,2.104,0.027,0.249,0.688,0.004,0.044,0.145,0.001,0.015,0.051
1,1.00E-04,0,60,200,500,0.45,45,0,0.394,0.205,0.902,2.002,0.026,0.239,0.671,0.004,0.043,0.14,0.001,0.015,0.05
1,1.00E-04,0,60,200,500,0.45,90,0,0.394,0.11,0.427,0.905,0.023,0.196,0.521,0.004,0.041,0.131,0.001,0.015,0.048
1,1.00E-04,0,60,200,750,0.45,0,0,0.414,0.244,1.232,2.938,0.024,0.24,0.697,0.003,0.041,0.137,0.001,0.014,0.048
1,1.00E-04,0,60,200,750,0.45,45,0,0.414,0.248,1.213,2.867,0.024,0.234,0.694,0.003,0.039,0.133,0.001,0.014,0.047
1,1.00E-04,0,60,200,750,0.45,90,0,0.414,0.151,0.622,1.353,0.022,0.204,0.583,0.003,0.038,0.127,0.001,0.013,0.046
1,1.00E-04,0,60,200,1000,0.45,0,0,0.425,0.282,1.605,4.166,0.023,0.236,0.714,0.003,0.038,0.131,0.001,0.013,0.046
1,1.00E-04,0,60,200,1000,0.45,45,0,0.425,0.293,1.612,4.112,0.022,0.23,0.713,0.003,0.037,0.128,0.001,0.013,0.044
1,1.00E-04,0,60,200,1000,0.45,90,0,0.425,0.197,0.892,2.026,0.021,0.206,0.624,0.003,0.036,0.123,0.001,0.013,0.044
1,1.00E-04,0,60,200,1500,0.45,0,0,0.442,0.32,2.14,6.246,0.019,0.209,0.676,0.003,0.032,0.113,0.001,0.011,0.039
1,1.00E-04,0,60,200,1500,0.45,45,0,0.442,0.331,2.162,6.207,0.018,0.203,0.668,0.002,0.031,0.11,0.001,0.01,0.038
1,1.00E-04,0,60,200,1500,0.45,90,0,0.442,0.253,1.426,3.623,0.018,0.187,0.607,0.002,0.03,0.107,0.001,0.01,0.038
1,1.00E-04,0,100,200,500,0.45,0,0.032,0.883,0.177,0.789,1.752,0.012,0.13,0.389,0.002,0.019,0.06,0.001,0.006,0.021
1,1.00E-04,0,100,200,500,0.45,45,0.032,0.883,0.158,0.697,1.524,0.012,0.121,0.356,0.002,0.018,0.058,0.001,0.006,0.02
1,1.00E-04,0,100,200,500,0.45,90,0.032,0.883,0.068,0.264,0.555,0.011,0.097,0.265,0.002,0.017,0.055,0.001,0.006,0.02
1,1.00E-04,0,100,200,750,0.45,0,0.015,0.896,0.182,0.836,1.879,0.012,0.128,0.386,0.002,0.018,0.059,0.001,0.006,0.02
1,1.00E-04,0,100,200,750,0.45,45,0.015,0.896,0.17,0.771,1.706,0.011,0.12,0.36,0.002,0.018,0.058,0.001,0.006,0.02
1,1.00E-04,0,100,200,750,0.45,90,0.015,0.896,0.086,0.335,0.708,0.011,0.102,0.291,0.002,0.017,0.055,0.001,0.006,0.019
1,1.00E-04,0,100,200,1000,0.45,0,0.013,0.904,0.185,0.876,2.006,0.011,0.118,0.362,0.001,0.017,0.054,0,0.006,0.018
1,1.00E-04,0,100,200,1000,0.45,45,0.013,0.904,0.175,0.82,1.849,0.01,0.112,0.34,0.001,0.016,0.053,0,0.005,0.018
1,1.00E-04,0,100,200,1000,0.45,90,0.013,0.904,0.093,0.369,0.784,0.01,0.097,0.283,0.001,0.016,0.051,0,0.005,0.018
1,1.00E-04,0,100,200,1500,0.45,0,0.007,0.785,0.202,1.073,2.645,0.01,0.11,0.35,0.001,0.015,0.051,0,0.005,0.017
1,1.00E-04,0,100,200,1500,0.45,45,0.007,0.785,0.196,1.031,2.504,0.009,0.105,0.334,0.001,0.015,0.05,0,0.005,0.017
1,1.00E-04,0,100,200,1500,0.45,90,0.007,0.785,0.12,0.521,1.145,0.009,0.095,0.292,0.001,0.015,0.048,0,0.005,0.017
1,1.00E-04,0,200,200,500,0.45,0,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,500,0.45,45,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,500,0.45,90,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,750,0.45,0,0.215,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,750,0.45,45,0.215,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,750,0.45,90,0.215,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,1000,0.45,0,0.179,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,1000,0.45,45,0.179,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,1000,0.45,90,0.179,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,1500,0.45,0,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,1500,0.45,45,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.00E-04,0,200,200,1500,0.45,90,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3.00E-04,0,30,200,500,0.45,0,0,0.05,0.262,1.267,3.001,0.062,0.388,1.008,0.014,0.14,0.424,0.005,0.058,0.199
1,3.00E-04,0,30,200,500,0.45,45,0,0.05,0.283,1.321,3.082,0.065,0.442,1.16,0.013,0.142,0.447,0.005,0.057,0.197
1,3.00E-04,0,30,200,500,0.45,90,0,0.05,0.18,0.724,1.578,0.056,0.366,0.941,0.012,0.126,0.389,0.005,0.053,0.18
1,3.00E-04,0,30,200,750,0.45,0,0,0.076,0.372,2.071,5.256,0.06,0.423,1.185,0.012,0.129,0.419,0.004,0.051,0.182
1,3.00E-04,0,30,200,750,0.45,45,0,0.076,0.404,2.141,5.304,0.062,0.474,1.351,0.011,0.13,0.433,0.004,0.05,0.18
1,3.00E-04,0,30,200,750,0.45,90,0,0.076,0.282,1.249,2.814,0.055,0.408,1.156,0.011,0.118,0.388,0.004,0.047,0.168
1,3.00E-04,0,30,200,1000,0.45,0,0,0.08,0.461,2.864,7.67,0.057,0.434,1.279,0.01,0.118,0.401,0.004,0.045,0.166
1,3.00E-04,0,30,200,1000,0.45,45,0,0.08,0.5,2.958,7.714,0.058,0.475,1.434,0.01,0.118,0.409,0.003,0.044,0.164
1,3.00E-04,0,30,200,1000,0.45,90,0,0.08,0.376,1.873,4.386,0.051,0.417,1.26,0.01,0.108,0.371,0.003,0.042,0.154
1,3.00E-04,0,30,200,1500,0.45,0,0,0.071,0.574,4.197,12.303,0.05,0.427,1.339,0.008,0.1,0.359,0.003,0.037,0.141
1,3.00E-04,0,30,200,1500,0.45,45,0,0.071,0.624,4.429,12.699,0.05,0.451,1.456,0.008,0.098,0.359,0.003,0.036,0.138
1,3.00E-04,0,30,200,1500,0.45,90,0,0.071,0.524,3.371,8.827,0.045,0.401,1.315,0.008,0.091,0.33,0.003,0.034,0.131
1,3.00E-04,0,60,200,500,0.45,0,0,0.191,0.391,1.793,4.097,0.089,0.598,1.465,0.015,0.167,0.509,0.005,0.062,0.202
1,3.00E-04,0,60,200,500,0.45,45,0,0.191,0.412,1.841,4.158,0.088,0.634,1.616,0.015,0.164,0.505,0.005,0.061,0.198
1,3.00E-04,0,60,200,500,0.45,90,0,0.191,0.243,0.951,2.025,0.078,0.526,1.299,0.015,0.153,0.461,0.005,0.059,0.189
1,3.00E-04,0,60,200,750,0.45,0,0,0.193,0.54,2.891,7.264,0.084,0.634,1.672,0.014,0.154,0.493,0.005,0.056,0.189
1,3.00E-04,0,60,200,750,0.45,45,0,0.193,0.576,2.964,7.25,0.083,0.669,1.845,0.013,0.151,0.49,0.005,0.055,0.185
1,3.00E-04,0,60,200,750,0.45,90,0,0.193,0.373,1.573,3.469,0.076,0.583,1.585,0.013,0.143,0.458,0.005,0.053,0.179
1,3.00E-04,0,60,200,1000,0.45,0,0,0.246,0.66,4.015,10.857,0.077,0.636,1.776,0.012,0.139,0.464,0.004,0.05,0.173
1,3.00E-04,0,60,200,1000,0.45,45,0,0.246,0.703,4.101,10.732,0.076,0.66,1.928,0.012,0.137,0.459,0.004,0.049,0.17
1,3.00E-04,0,60,200,1000,0.45,90,0,0.246,0.504,2.401,5.541,0.07,0.589,1.715,0.011,0.131,0.435,0.004,0.048,0.165
1,3.00E-04,0,60,200,1500,0.45,0,0,0.211,0.816,5.911,17.78,0.066,0.612,1.845,0.01,0.117,0.409,0.003,0.041,0.148
1,3.00E-04,0,60,200,1500,0.45,45,0,0.211,0.871,6.136,17.895,0.064,0.617,1.94,0.009,0.114,0.402,0.003,0.04,0.145
1,3.00E-04,0,60,200,1500,0.45,90,0,0.211,0.711,4.404,11.414,0.06,0.561,1.78,0.009,0.11,0.385,0.003,0.039,0.142
1,3.00E-04,0,100,200,500,0.45,0,0.032,0.39,0.452,1.965,4.263,0.088,0.684,1.669,0.013,0.143,0.423,0.005,0.051,0.154
1,3.00E-04,0,100,200,500,0.45,45,0.032,0.39,0.452,1.904,4.106,0.085,0.652,1.629,0.013,0.14,0.413,0.005,0.05,0.152
1,3.00E-04,0,100,200,500,0.45,90,0.032,0.39,0.241,0.915,1.897,0.075,0.521,1.25,0.013,0.133,0.382,0.004,0.049,0.147
1,3.00E-04,0,100,200,750,0.45,0,0.015,0.421,0.579,2.815,6.601,0.083,0.692,1.789,0.012,0.135,0.413,0.004,0.047,0.148
1,3.00E-04,0,100,200,750,0.45,45,0.015,0.421,0.591,2.796,6.473,0.08,0.675,1.801,0.012,0.132,0.405,0.004,0.047,0.146
1,3.00E-04,0,100,200,750,0.45,90,0.015,0.421,0.342,1.361,2.903,0.074,0.577,1.502,0.012,0.127,0.384,0.004,0.046,0.143
1,3.00E-04,0,100,200,1000,0.45,0,0.013,0.414,0.702,3.884,9.911,0.078,0.691,1.884,0.011,0.126,0.398,0.004,0.044,0.142
1,3.00E-04,0,100,200,1000,0.45,45,0.013,0.414,0.722,3.866,9.667,0.075,0.676,1.901,0.011,0.124,0.392,0.004,0.043,0.139
1,3.00E-04,0,100,200,1000,0.45,90,0.013,0.414,0.464,2.011,4.46,0.07,0.599,1.666,0.011,0.12,0.376,0.004,0.043,0.137
1,3.00E-04,0,100,200,1500,0.45,0,0.006,0.473,0.863,5.78,16.76,0.066,0.643,1.903,0.009,0.106,0.354,0.003,0.037,0.124
1,3.00E-04,0,100,200,1500,0.45,45,0.006,0.473,0.889,5.786,16.425,0.064,0.626,1.898,0.009,0.105,0.348,0.003,0.036,0.122
1,3.00E-04,0,100,200,1500,0.45,90,0.006,0.473,0.67,3.659,9.055,0.061,0.574,1.742,0.009,0.102,0.338,0.003,0.036,0.12
1,3.00E-04,0,200,200,500,0.45,0,0.32,0.92,0.352,1.431,3.042,0.023,0.231,0.636,0.003,0.033,0.094,0.001,0.011,0.032
1,3.00E-04,0,200,200,500,0.45,45,0.32,0.92,0.287,1.223,2.582,0.022,0.215,0.578,0.003,0.032,0.093,0.001,0.011,0.032
1,3.00E-04,0,200,200,500,0.45,90,0.32,0.92,0.1,0.377,0.772,0.021,0.163,0.406,0.003,0.032,0.09,0.001,0.011,0.032
1,3.00E-04,0,200,200,750,0.45,0,0.215,0.938,0.351,1.444,3.078,0.022,0.223,0.616,0.003,0.031,0.091,0.001,0.011,0.031
1,3.00E-04,0,200,200,750,0.45,45,0.215,0.938,0.295,1.268,2.687,0.022,0.21,0.568,0.003,0.031,0.09,0.001,0.011,0.031
1,3.00E-04,0,200,200,750,0.45,90,0.215,0.938,0.116,0.441,0.906,0.02,0.168,0.429,0.003,0.031,0.087,0.001,0.011,0.031
1,3.00E-04,0,200,200,1000,0.45,0,0.179,0.944,0.355,1.497,3.222,0.021,0.216,0.603,0.003,0.03,0.089,0.001,0.01,0.03
1,3.00E-04,0,200,200,1000,0.45,45,0.179,0.944,0.306,1.34,2.867,0.021,0.205,0.562,0.003,0.03,0.088,0.001,0.01,0.03
1,3.00E-04,0,200,200,1000,0.45,90,0.179,0.944,0.133,0.51,1.051,0.019,0.17,0.443,0.003,0.029,0.084,0.001,0.01,0.03
1,3.00E-04,0,200,200,1500,0.45,0,0.11,0.951,0.362,1.607,3.547,0.019,0.196,0.556,0.002,0.027,0.08,0.001,0.009,0.027
1,3.00E-04,0,200,200,1500,0.45,45,0.11,0.951,0.319,1.466,3.22,0.019,0.187,0.526,0.002,0.027,0.08,0.001,0.009,0.027
1,3.00E-04,0,200,200,1500,0.45,90,0.11,0.951,0.157,0.613,1.275,0.018,0.163,0.442,0.002,0.027,0.078,0.001,0.009,0.027
1,1.00E-03,0,30,200,500,0.45,0,0,0.028,0.395,1.852,4.335,0.11,0.639,1.639,0.038,0.292,0.787,0.016,0.158,0.474
1,1.00E-03,0,30,200,500,0.45,45,0,0.028,0.43,1.952,4.505,0.125,0.741,1.91,0.038,0.322,0.905,0.015,0.161,0.504
1,1.00E-03,0,30,200,500,0.45,90,0,0.028,0.276,1.11,2.42,0.106,0.611,1.531,0.034,0.278,0.779,0.014,0.143,0.442
1,1.00E-03,0,30,200,750,0.45,0,0,0.028,0.615,3.183,7.821,0.116,0.761,2.139,0.034,0.295,0.854,0.013,0.146,0.469
1,1.00E-03,0,30,200,750,0.45,45,0,0.028,0.665,3.306,7.98,0.129,0.872,2.472,0.034,0.316,0.959,0.013,0.147,0.489
1,1.00E-03,0,30,200,750,0.45,90,0,0.028,0.462,1.994,4.49,0.113,0.749,2.084,0.031,0.28,0.85,0.012,0.134,0.44
1,1.00E-03,0,30,200,1000,0.45,0,0,0.028,0.816,4.571,11.615,0.117,0.83,2.482,0.031,0.288,0.876,0.012,0.134,0.451
1,1.00E-03,0,30,200,1000,0.45,45,0,0.028,0.885,4.768,11.9,0.127,0.935,2.83,0.031,0.302,0.96,0.011,0.134,0.463
1,1.00E-03,0,30,200,1000,0.45,90,0,0.028,0.661,3.103,7.177,0.112,0.822,2.464,0.028,0.27,0.863,0.011,0.123,0.421
1,1.00E-03,0,30,200,1500,0.45,0,0,0.026,1.126,7.253,19.576,0.112,0.872,2.808,0.026,0.263,0.854,0.009,0.113,0.404
1,1.00E-03,0,30,200,1500,0.45,45,0,0.026,1.231,7.738,20.575,0.117,0.953,3.123,0.025,0.267,0.901,0.009,0.112,0.406
1,1.00E-03,0,30,200,1500,0.45,90,0,0.026,1.02,5.844,14.577,0.104,0.856,2.822,0.023,0.241,0.82,0.009,0.104,0.373
1,1.00E-03,0,60,200,500,0.45,0,0,0.075,0.683,3.128,7.188,0.195,1.081,2.669,0.053,0.462,1.237,0.02,0.208,0.631
1,1.00E-03,0,60,200,500,0.45,45,0,0.075,0.727,3.239,7.341,0.209,1.234,3.054,0.052,0.472,1.322,0.019,0.206,0.634
1,1.00E-03,0,60,200,500,0.45,90,0,0.075,0.434,1.7,3.637,0.182,1.019,2.439,0.049,0.425,1.178,0.019,0.194,0.586
1,1.00E-03,0,60,200,750,0.45,0,0,0.08,1.06,5.552,13.64,0.2,1.262,3.417,0.047,0.45,1.3,0.017,0.191,0.611
1,1.00E-03,0,60,200,750,0.45,45,0,0.08,1.134,5.666,13.606,0.211,1.429,3.903,0.046,0.456,1.372,0.017,0.188,0.612
1,1.00E-03,0,60,200,750,0.45,90,0,0.08,0.749,3.147,6.98,0.19,1.252,3.358,0.044,0.421,1.263,0.016,0.179,0.577
1,1.00E-03,0,60,200,1000,0.45,0,0,0.08,1.399,8.121,20.861,0.197,1.35,3.889,0.042,0.425,1.298,0.015,0.173,0.576
1,1.00E-03,0,60,200,1000,0.45,45,0,0.08,1.499,8.277,20.764,0.203,1.502,4.39,0.041,0.426,1.347,0.015,0.17,0.573
1,1.00E-03,0,60,200,1000,0.45,90,0,0.08,1.092,5.067,11.621,0.184,1.347,3.918,0.039,0.397,1.255,0.014,0.163,0.546
1,1.00E-03,0,60,200,1500,0.45,0,0,0.087,1.868,12.748,35.323,0.181,1.387,4.284,0.034,0.37,1.215,0.012,0.143,0.501
1,1.00E-03,0,60,200,1500,0.45,45,0,0.087,2.025,13.339,36.186,0.181,1.492,4.723,0.033,0.366,1.23,0.012,0.14,0.495
1,1.00E-03,0,60,200,1500,0.45,90,0,0.087,1.698,9.916,24.586,0.166,1.368,4.384,0.032,0.344,1.16,0.011,0.135,0.475
1,1.00E-03,0,100,200,500,0.45,0,0.032,0.168,0.88,3.883,8.646,0.269,1.478,3.414,0.058,0.542,1.455,0.021,0.218,0.633
1,1.00E-03,0,100,200,500,0.45,45,0.032,0.168,0.932,3.992,8.78,0.269,1.594,3.778,0.058,0.537,1.463,0.021,0.216,0.629
1,1.00E-03,0,100,200,500,0.45,90,0.032,0.168,0.522,1.988,4.144,0.234,1.286,2.939,0.055,0.493,1.323,0.02,0.207,0.595
1,1.00E-03,0,100,200,750,0.45,0,0.015,0.194,1.369,7.078,17.315,0.269,1.681,4.256,0.052,0.521,1.495,0.018,0.201,0.619
1,1.00E-03,0,100,200,750,0.45,45,0.015,0.194,1.449,7.168,17.092,0.269,1.828,4.776,0.052,0.518,1.511,0.018,0.2,0.615
1,1.00E-03,0,100,200,750,0.45,90,0.015,0.194,0.892,3.683,8.047,0.244,1.59,4.077,0.05,0.486,1.414,0.018,0.194,0.592
1,1.00E-03,0,100,200,1000,0.45,0,0.013,0.173,1.802,10.515,27.332,0.258,1.778,4.794,0.046,0.485,1.467,0.016,0.182,0.584
1,1.00E-03,0,100,200,1000,0.45,45,0.013,0.173,1.907,10.57,26.628,0.256,1.904,5.332,0.046,0.481,1.474,0.016,0.181,0.579
1,1.00E-03,0,100,200,1000,0.45,90,0.013,0.173,1.311,5.927,13.429,0.235,1.71,4.771,0.045,0.456,1.398,0.016,0.176,0.562
1,1.00E-03,0,100,200,1500,0.45,0,0.006,0.19,2.416,16.89,48.238,0.229,1.81,5.283,0.037,0.415,1.345,0.013,0.151,0.509
1,1.00E-03,0,100,200,1500,0.45,45,0.006,0.19,2.58,17.32,47.921,0.225,1.878,5.727,0.037,0.41,1.338,0.013,0.149,0.503
1,1.00E-03,0,100,200,1500,0.45,90,0.006,0.19,2.098,12.127,29.93,0.208,1.733,5.362,0.036,0.393,1.286,0.013,0.146,0.492
1,1.00E-03,0,200,200,500,0.45,0,0.32,0.455,0.752,3.213,6.866,0.205,1.333,3.009,0.034,0.333,0.891,0.012,0.121,0.333
1,1.00E-03,0,200,200,500,0.45,45,0.32,0.455,0.814,3.339,7.043,0.196,1.286,2.995,0.035,0.332,0.88,0.012,0.123,0.336
1,1.00E-03,0,200,200,500,0.45,90,0.32,0.455,0.43,1.597,3.244,0.172,1.018,2.285,0.034,0.31,0.81,0.012,0.119,0.324
1,1.00E-03,0,200,200,750,0.45,0,0.215,0.465,1.213,5.762,13.156,0.213,1.547,3.732,0.033,0.341,0.956,0.011,0.122,0.35
1,1.00E-03,0,200,200,750,0.45,45,0.215,0.465,1.285,5.842,13.096,0.208,1.535,3.838,0.034,0.342,0.953,0.012,0.123,0.353
1,1.00E-03,0,200,200,750,0.45,90,0.215,0.465,0.676,2.607,5.441,0.19,1.296,3.147,0.034,0.329,0.907,0.012,0.122,0.346
1,1.00E-03,0,200,200,1000,0.45,0,0.179,0.498,1.67,8.994,22.186,0.209,1.659,4.272,0.031,0.332,0.975,0.011,0.117,0.351
1,1.00E-03,0,200,200,1000,0.45,45,0.179,0.498,1.736,8.88,21.392,0.204,1.645,4.391,0.032,0.332,0.97,0.011,0.118,0.352
1,1.00E-03,0,200,200,1000,0.45,90,0.179,0.498,0.964,3.964,8.581,0.192,1.452,3.803,0.032,0.324,0.94,0.011,0.118,0.349
1,1.00E-03,0,200,200,1500,0.45,0,0.11,0.472,2.317,15.47,43.74,0.187,1.69,4.819,0.027,0.298,0.937,0.009,0.103,0.33
1,1.00E-03,0,200,200,1500,0.45,45,0.11,0.472,2.408,15.301,42.188,0.183,1.66,4.88,0.027,0.296,0.929,0.009,0.103,0.328
1,1.00E-03,0,200,200,1500,0.45,90,0.11,0.472,1.667,8.668,20.796,0.174,1.518,4.471,0.027,0.29,0.909,0.009,0.103,0.326
1,3.00E-03,0,30,200,500,0.45,0,0,0.012,0.521,2.366,5.493,0.167,0.933,2.377,0.074,0.467,1.232,0.039,0.298,0.808
1,3.00E-03,0,30,200,500,0.45,45,0,0.012,0.572,2.53,5.798,0.195,1.094,2.776,0.08,0.544,1.455,0.039,0.329,0.93
1,3.00E-03,0,30,200,500,0.45,90,0,0.012,0.369,1.477,3.228,0.164,0.887,2.177,0.07,0.467,1.246,0.035,0.285,0.806
1,3.00E-03,0,30,200,750,0.45,0,0,0.009,0.862,4.204,10.133,0.192,1.232,3.451,0.073,0.512,1.463,0.035,0.301,0.875
1,3.00E-03,0,30,200,750,0.45,45,0,0.009,0.939,4.447,10.562,0.219,1.427,3.983,0.077,0.583,1.698,0.035,0.323,0.984
1,3.00E-03,0,30,200,750,0.45,90,0,0.009,0.653,2.777,6.255,0.19,1.202,3.265,0.068,0.514,1.498,0.032,0.286,0.875
1,3.00E-03,0,30,200,1000,0.45,0,0,0.011,1.2,6.175,15.256,0.203,1.433,4.296,0.07,0.528,1.587,0.031,0.293,0.895
1,3.00E-03,0,30,200,1000,0.45,45,0,0.011,1.307,6.55,15.963,0.228,1.636,4.902,0.072,0.587,1.804,0.031,0.307,0.981
1,3.00E-03,0,30,200,1000,0.45,90,0,0.011,0.974,4.421,10.197,0.201,1.417,4.161,0.064,0.523,1.622,0.029,0.275,0.885
1,3.00E-03,0,30,200,1500,0.45,0,0,0.009,1.81,10.261,26.423,0.207,1.629,5.326,0.062,0.518,1.655,0.026,0.267,0.87
1,3.00E-03,0,30,200,1500,0.45,45,0,0.009,1.995,11.17,28.506,0.224,1.817,5.985,0.062,0.555,1.821,0.025,0.271,0.918
